,GAME_ID,PLAYER_NAME,PTS_home_KawhiLeonard,FG_PCT_home_KawhiLeonard,FT_PCT_home_KawhiLeonard,FG3_PCT_home_KawhiLeonard,AST_home_KawhiLeonard,REB_home_KawhiLeonard,PTS_away_KawhiLeonard,FG_PCT_away_KawhiLeonard,FT_PCT_away_KawhiLeonard,FG3_PCT_away_KawhiLeonard,AST_away_KawhiLeonard,REB_away_KawhiLeonard,MIN_KawhiLeonard,FGM_KawhiLeonard,FGA_KawhiLeonard,FG_PCT_KawhiLeonard,FG3M_KawhiLeonard,FG3A_KawhiLeonard,FG3_PCT_KawhiLeonard,FTM_KawhiLeonard,FTA_KawhiLeonard,FT_PCT_KawhiLeonard,OREB_KawhiLeonard,DREB_KawhiLeonard,REB_KawhiLeonard,AST_KawhiLeonard,STL_KawhiLeonard,BLK_KawhiLeonard,TO_KawhiLeonard,PF_KawhiLeonard,PLUS_MINUS_KawhiLeonard,PTS_KawhiLeonard
2410,41300405,Kawhi Leonard,0.47368421052631576,0.5191387559808611,0.701513067400275,0.5486935866983372,0.4358974358974359,0.4339622641509434,0.3333333333333333,0.3746958637469587,0.6977829638273045,0.3575989782886335,0.23809523809523808,0.3442622950819672,0.5632596685082872,0.2916666666666667,0.2,0.7,0.21428571428571427,0.16666666666666666,0.75,0.2,0.15384615384615385,0.833,0.16666666666666666,0.34782608695652173,0.3225806451612903,0.08333333333333333,0.1,0.1,0.25,1.0,0.6444444444444445,0.3548387096774194
2411,41300404,Kawhi Leonard,0.28421052631578947,0.46411483253588515,0.5185694635488308,0.4857482185273158,0.1282051282051282,0.18867924528301888,0.5483870967741935,0.7907542579075427,0.6732788798133021,0.5478927203065135,0.5,0.39344262295081966,0.641160220994475,0.2916666666666667,0.24,0.583,0.07142857142857142,0.125,0.3329999999999999,0.2,0.15384615384615385,0.833,0.4166666666666667,0.391304347826087,0.45161290322580644,0.125,0.3,0.3,0.08333333333333333,0.5,0.7333333333333333,0.3225806451612903
2412,41300403,Kawhi Leonard,0.3473684210526316,0.6196172248803827,0.656121045392022,0.5653206650831353,0.23076923076923078,0.16981132075471697,0.5913978494623656,0.8467153284671531,0.7817969661610268,0.574712643678161,0.40476190476190477,0.14754098360655737,0.6508287292817679,0.4166666666666667,0.26,0.769,0.21428571428571427,0.25,0.5,0.24,0.1794871794871795,0.857,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.08333333333333333,0.2,0.2,0.08333333333333333,0.6666666666666666,0.6888888888888889,0.46774193548387094
2413,41300402,Kawhi Leonard,0.3894736842105263,0.43540669856459324,0.4497936726272352,0.5486935866983372,0.46153846153846156,0.37735849056603776,0.45161290322580644,0.6885644768856448,0.7222870478413069,0.5376756066411239,0.2857142857142857,0.29508196721311475,0.5226519337016574,0.125,0.18,0.3329999999999999,0.14285714285714285,0.125,0.667,0.04,0.05128205128205128,0.5,0.0,0.08695652173913043,0.06451612903225806,0.125,0.1,0.0,0.0,1.0,0.4111111111111111,0.14516129032258066
2414,41300401,Kawhi Leonard,0.5368421052631579,0.7918660287081338,0.687757909215956,0.6175771971496437,0.5641025641025641,0.41509433962264153,0.41935483870967744,0.5547445255474451,0.7876312718786463,0.5287356321839081,0.2857142857142857,0.14754098360655737,0.3903314917127072,0.125,0.1,0.6,0.14285714285714285,0.125,0.667,0.04,0.05128205128205128,0.5,0.0,0.08695652173913043,0.06451612903225806,0.0,0.1,0.0,0.3333333333333333,0.5,0.6,0.14516129032258066
2415,41300316,Kawhi Leonard,0.5052631578947369,0.4066985645933016,0.8335625859697386,0.35154394299287406,0.28205128205128205,0.5283018867924528,0.6021505376344086,0.384428223844282,0.690781796966161,0.40102171136653897,0.38095238095238093,0.47540983606557374,0.7339779005524861,0.3333333333333333,0.42,0.381,0.07142857142857142,0.20833333333333334,0.2,0.0,0.0,0.0,0.4166666666666667,0.2608695652173913,0.3548387096774194,0.16666666666666666,0.1,0.1,0.16666666666666666,0.6666666666666666,0.4111111111111111,0.27419354838709675
2416,41300315,Kawhi Leonard,0.6105263157894737,0.6124401913875598,0.8170563961485557,0.5938242280285035,0.38461538461538464,0.5849056603773585,0.3548387096774194,0.45255474452554767,0.5915985997666278,0.31928480204342274,0.35714285714285715,0.2459016393442623,0.5406077348066298,0.16666666666666666,0.14,0.5710000000000001,0.07142857142857142,0.08333333333333333,0.5,0.2,0.1282051282051282,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.08333333333333333,0.2,0.0,0.08333333333333333,0.5,0.7222222222222222,0.22580645161290322
2417,41300314,Kawhi Leonard,0.4842105263157895,0.5502392344497606,0.6891334250343879,0.520190023752969,0.358974358974359,0.4716981132075472,0.3870967741935484,0.3698296836982966,0.73512252042007,0.425287356321839,0.30952380952380953,0.3442622950819672,0.41104972375690607,0.125,0.18,0.3329999999999999,0.14285714285714285,0.20833333333333334,0.4,0.08,0.05128205128205128,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.041666666666666664,0.0,0.0,0.08333333333333333,0.16666666666666666,0.25555555555555554,0.16129032258064516
2418,41300313,Kawhi Leonard,0.49473684210526314,0.4784688995215311,0.7785419532324622,0.3242280285035629,0.23076923076923078,0.660377358490566,0.44086021505376344,0.36496350364963503,0.9276546091015169,0.4916985951468711,0.42857142857142855,0.26229508196721313,0.5196132596685082,0.16666666666666666,0.22,0.364,0.0,0.125,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.08333333333333333,0.2,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.16129032258064516
2419,41300312,Kawhi Leonard,0.5578947368421052,0.5813397129186603,0.8803301237964237,0.4643705463182898,0.48717948717948717,0.6792452830188679,0.22580645161290322,0.35766423357664207,0.41656942823803966,0.12771392081736913,0.3333333333333333,0.29508196721311475,0.26104972375690605,0.08333333333333333,0.08,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.16666666666666666,0.1,0.1,0.08333333333333333,0.5,0.7333333333333333,0.06451612903225806
2420,41300311,Kawhi Leonard,0.6631578947368421,0.7607655502392343,0.6767537826685007,0.6282660332541568,0.5128205128205128,0.4339622641509434,0.5268817204301075,0.5279805352798052,0.7969661610268377,0.5670498084291189,0.35714285714285715,0.2786885245901639,0.6475138121546962,0.2916666666666667,0.32,0.4379999999999999,0.07142857142857142,0.16666666666666666,0.25,0.04,0.05128205128205128,0.5,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.08333333333333333,0.3,0.1,0.08333333333333333,0.3333333333333333,0.6111111111111112,0.25806451612903225
2421,41300225,Kawhi Leonard,0.47368421052631576,0.5143540669856458,0.5708390646492434,0.509501187648456,0.41025641025641024,0.5660377358490566,0.27956989247311825,0.39172749391727485,0.5880980163360561,0.3358876117496808,0.3333333333333333,0.4098360655737705,0.5784530386740331,0.375,0.3,0.6,0.21428571428571427,0.16666666666666666,0.75,0.04,0.05128205128205128,0.5,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.08333333333333333,0.5,0.0,0.0,0.3333333333333333,0.7333333333333333,0.3548387096774194
2422,41300224,Kawhi Leonard,0.4631578947368421,0.43540669856459324,0.6822558459422283,0.39548693586698325,0.23076923076923078,0.6792452830188679,0.3870967741935484,0.47931873479318704,0.5087514585764293,0.2132822477650063,0.21428571428571427,0.4262295081967213,0.4516574585635359,0.20833333333333334,0.2,0.5,0.0,0.08333333333333333,0.0,0.04,0.05128205128205128,0.5,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.125,0.2,0.2,0.0,0.16666666666666666,0.3111111111111111,0.1774193548387097
2423,41300223,Kawhi Leonard,0.4631578947368421,0.4114832535885167,0.6451169188445667,0.4133016627078384,0.38461538461538464,0.4528301886792453,0.6666666666666666,0.5766423357664233,1.0,0.425287356321839,0.4523809523809524,0.3442622950819672,0.47928176795580113,0.16666666666666666,0.2,0.4,0.07142857142857142,0.125,0.3329999999999999,0.28,0.1794871794871795,1.0,0.0,0.43478260869565216,0.3225806451612903,0.0,0.1,0.0,0.0,0.6666666666666666,0.5111111111111111,0.25806451612903225
2424,41300222,Kawhi Leonard,0.5789473684210527,0.6602870813397127,0.21458046767537822,0.7125890736342042,0.48717948717948717,0.4528301886792453,0.44086021505376344,0.4476885644768856,1.0,0.4968071519795658,0.2619047619047619,0.39344262295081966,0.46629834254143643,0.3333333333333333,0.18,0.889,0.2857142857142857,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.16129032258064516,0.0,0.2,0.2,0.0,0.5,0.6222222222222222,0.3225806451612903
2425,41300221,Kawhi Leonard,0.6,0.5956937799043062,0.779917469050894,0.520190023752969,0.3333333333333333,0.5283018867924528,0.3870967741935484,0.32116788321167855,0.8121353558926488,0.31928480204342274,0.11904761904761904,0.4426229508196721,0.5447513812154696,0.25,0.26,0.462,0.07142857142857142,0.16666666666666666,0.25,0.12,0.1282051282051282,0.6,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.041666666666666664,0.4,0.0,0.0,0.16666666666666666,0.6777777777777778,0.25806451612903225
2426,41300147,Kawhi Leonard,0.631578947368421,0.7440191387559807,0.6671251719394773,0.4952494061757719,0.3333333333333333,0.4339622641509434,0.43010752688172044,0.39659367396593664,0.8623103850641773,0.4597701149425288,0.40476190476190477,0.3114754098360656,0.4845303867403315,0.2916666666666667,0.28,0.5,0.07142857142857142,0.20833333333333334,0.2,0.0,0.02564102564102564,0.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.041666666666666664,0.0,0.0,0.0,0.3333333333333333,0.6444444444444445,0.24193548387096775
2427,41300146,Kawhi Leonard,0.5684210526315789,0.6220095693779903,0.484181568088033,0.5273159144893111,0.2564102564102564,0.4339622641509434,0.5913978494623656,0.6982968369829681,0.8331388564760793,0.5593869731800766,0.40476190476190477,0.3114754098360656,0.5737569060773481,0.16666666666666666,0.18,0.444,0.07142857142857142,0.08333333333333333,0.5,0.12,0.10256410256410256,0.75,0.0,0.2608695652173913,0.1935483870967742,0.041666666666666664,0.3,0.0,0.08333333333333333,0.6666666666666666,0.5555555555555556,0.1935483870967742
2428,41300145,Kawhi Leonard,0.5263157894736842,0.5,0.5928473177441541,0.5938242280285035,0.41025641025641024,0.5660377358490566,0.5053763440860215,0.46715328467153255,0.8448074679113186,0.5478927203065135,0.3333333333333333,0.4426229508196721,0.5787292817679558,0.25,0.2,0.6,0.07142857142857142,0.08333333333333333,0.5,0.08,0.07692307692307693,0.667,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.041666666666666664,0.0,0.0,0.08333333333333333,0.16666666666666666,0.6222222222222222,0.24193548387096775
2429,41300144,Kawhi Leonard,0.3157894736842105,0.2966507177033493,0.5089408528198074,0.346793349168646,0.2564102564102564,0.6037735849056604,0.3978494623655914,0.49635036496350365,0.6814469078179697,0.37547892720306514,0.2857142857142857,0.47540983606557374,0.6284530386740331,0.125,0.16,0.375,0.0,0.125,0.0,0.04,0.05128205128205128,0.5,0.25,0.391304347826087,0.3870967741935484,0.041666666666666664,0.0,0.1,0.25,0.3333333333333333,0.5444444444444444,0.11290322580645161
2430,41300143,Kawhi Leonard,0.5263157894736842,0.6100478468899521,0.7826685006877581,0.4643705463182898,0.4358974358974359,0.33962264150943394,0.5591397849462365,0.7226277372262772,0.7946324387397901,0.425287356321839,0.5238095238095238,0.26229508196721313,0.6378453038674033,0.2916666666666667,0.16,0.875,0.14285714285714285,0.08333333333333333,1.0,0.04,0.07692307692307693,0.3329999999999999,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.125,0.5,0.0,0.4166666666666667,0.6666666666666666,0.4,0.27419354838709675
2431,41300142,Kawhi Leonard,0.3473684210526316,0.5813397129186603,0.4786795048143053,0.5938242280285035,0.23076923076923078,0.2830188679245283,0.6129032258064516,0.5912408759124087,0.9276546091015169,0.4865900383141763,0.35714285714285715,0.2459016393442623,0.3715469613259669,0.041666666666666664,0.1,0.2,0.07142857142857142,0.08333333333333333,0.5,0.12,0.1282051282051282,0.6,0.3333333333333333,0.043478260869565216,0.16129032258064516,0.0,0.0,0.0,0.16666666666666666,0.5,0.4111111111111111,0.0967741935483871
2432,41300141,Kawhi Leonard,0.3263157894736842,0.4186602870813399,0.687757909215956,0.20902612826603323,0.15384615384615385,0.5849056603773585,0.3118279569892473,0.40389294403892934,0.6406067677946325,0.425287356321839,0.2619047619047619,0.32786885245901637,0.5201657458563536,0.16666666666666666,0.22,0.364,0.0,0.125,0.0,0.12,0.10256410256410256,0.75,0.08333333333333333,0.391304347826087,0.3225806451612903,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.7333333333333333,0.1774193548387097
2433,21301221,Kawhi Leonard,0.43157894736842106,0.3755980861244018,0.7248968363136177,0.39548693586698325,0.4358974358974359,0.6037735849056604,0.6129032258064516,0.6058394160583941,0.6569428238039673,0.5197956577266922,0.5952380952380952,0.4918032786885246,0.39309392265193366,0.25,0.2,0.6,0.14285714285714285,0.20833333333333334,0.4,0.0,0.0,0.0,0.0,0.21739130434782608,0.16129032258064516,0.16666666666666666,0.0,0.2,0.0,0.5,0.4666666666666667,0.22580645161290322
2434,21301186,Kawhi Leonard,0.5578947368421052,0.4569377990430619,0.7427785419532323,0.514251781472684,0.41025641025641024,0.4716981132075472,0.5161290322580645,0.5596107055961069,0.8774795799299884,0.44189016602809705,0.3333333333333333,0.45901639344262296,0.561878453038674,0.2916666666666667,0.28,0.5,0.14285714285714285,0.16666666666666666,0.5,0.08,0.07692307692307693,0.667,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.16666666666666666,0.3,0.0,0.0,0.16666666666666666,0.5111111111111111,0.2903225806451613
2435,21301174,Kawhi Leonard,0.43157894736842106,0.5095693779904304,0.7386519944979368,0.4952494061757719,0.20512820512820512,0.4716981132075472,0.5698924731182796,0.45255474452554767,0.73512252042007,0.6015325670498085,0.42857142857142855,0.45901639344262296,0.6124309392265194,0.20833333333333334,0.28,0.357,0.14285714285714285,0.25,0.3329999999999999,0.16,0.1282051282051282,0.8,0.5,0.43478260869565216,0.5161290322580645,0.20833333333333334,0.2,0.0,0.16666666666666666,0.3333333333333333,0.5888888888888889,0.25806451612903225
2436,21300275,Kawhi Leonard,0.5368421052631579,0.4904306220095694,0.7359009628610728,0.39548693586698325,0.38461538461538464,0.660377358490566,0.3763440860215054,0.4817518248175182,0.5332555425904317,0.3001277139208174,0.35714285714285715,0.2786885245901639,0.4469613259668508,0.20833333333333334,0.2,0.5,0.0,0.08333333333333333,0.0,0.04,0.02564102564102564,1.0,0.0,0.2608695652173913,0.1935483870967742,0.041666666666666664,0.2,0.1,0.0,0.5,0.36666666666666664,0.1774193548387097
2437,21301154,Kawhi Leonard,0.5578947368421052,0.7200956937799041,0.9229711141678129,0.4857482185273158,0.48717948717948717,0.4339622641509434,0.3870967741935484,0.4768856447688564,0.5880980163360561,0.4559386973180077,0.42857142857142855,0.2786885245901639,0.4930939226519337,0.5,0.26,0.923,0.14285714285714285,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0967741935483871,0.20833333333333334,0.0,0.0,0.08333333333333333,0.16666666666666666,0.6222222222222222,0.41935483870967744
2438,21301127,Kawhi Leonard,0.49473684210526314,0.5669856459330143,0.8211829436038515,0.39548693586698325,0.2564102564102564,0.41509433962264153,0.40860215053763443,0.45255474452554767,0.7082847141190198,0.5223499361430396,0.3333333333333333,0.36065573770491804,0.475414364640884,0.3333333333333333,0.3,0.5329999999999999,0.07142857142857142,0.125,0.3329999999999999,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.125,0.3,0.0,0.16666666666666666,0.6666666666666666,0.4777777777777778,0.27419354838709675
2439,21301123,Kawhi Leonard,0.5473684210526316,0.65311004784689,0.8129298486932601,0.25059382422802845,0.5384615384615384,0.5283018867924528,0.3655913978494624,0.4330900243309002,1.0,0.4865900383141763,0.40476190476190477,0.21311475409836064,0.48756906077348067,0.16666666666666666,0.18,0.444,0.0,0.125,0.0,0.12,0.07692307692307693,1.0,0.0,0.17391304347826086,0.12903225806451613,0.041666666666666664,0.4,0.0,0.08333333333333333,0.0,0.6444444444444445,0.1774193548387097
2440,21301102,Kawhi Leonard,0.18947368421052632,0.2870813397129186,0.7138927097661624,0.509501187648456,0.15384615384615385,0.32075471698113206,0.5053763440860215,0.5279805352798052,0.8133022170361727,0.6015325670498085,0.3333333333333333,0.32786885245901637,0.6088397790055249,0.20833333333333334,0.18,0.556,0.14285714285714285,0.16666666666666666,0.5,0.04,0.05128205128205128,0.5,0.25,0.34782608695652173,0.3548387096774194,0.08333333333333333,0.1,0.1,0.08333333333333333,0.16666666666666666,0.6888888888888889,0.20967741935483872
2441,21301092,Kawhi Leonard,0.3894736842105263,0.5191387559808611,0.5185694635488308,0.509501187648456,0.41025641025641024,0.5471698113207547,0.25806451612903225,0.36253041362530414,0.7817969661610268,0.31928480204342274,0.2857142857142857,0.3442622950819672,0.37458563535911604,0.16666666666666666,0.18,0.444,0.14285714285714285,0.16666666666666666,0.5,0.2,0.15384615384615385,0.833,0.0,0.21739130434782608,0.16129032258064516,0.08333333333333333,0.1,0.1,0.0,0.16666666666666666,0.6111111111111112,0.24193548387096775
2442,21301084,Kawhi Leonard,0.45263157894736844,0.3468899521531101,0.6464924346629987,0.30997624703087884,0.1794871794871795,0.4528301886792453,0.8279569892473119,0.7664233576642336,0.6662777129521588,0.6922094508301406,0.7857142857142857,0.5081967213114754,0.3787292817679558,0.25,0.22,0.545,0.14285714285714285,0.125,0.667,0.0,0.02564102564102564,0.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.25,0.2,0.3,0.16666666666666666,0.16666666666666666,0.6333333333333333,0.22580645161290322
2443,21301068,Kawhi Leonard,0.5157894736842106,0.555023923444976,0.5873452544704263,0.4750593824228028,0.5641025641025641,0.49056603773584906,0.5053763440860215,0.5158150851581506,0.7666277712952159,0.4699872286079183,0.42857142857142855,0.3770491803278688,0.5814917127071824,0.125,0.16,0.375,0.07142857142857142,0.08333333333333333,0.5,0.04,0.02564102564102564,1.0,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.041666666666666664,0.3,0.3,0.08333333333333333,0.3333333333333333,0.5111111111111111,0.12903225806451613
2444,21301054,Kawhi Leonard,0.5684210526315789,0.7177033492822967,0.656121045392022,0.5712589073634203,0.5897435897435898,0.5660377358490566,0.3763440860215054,0.39659367396593664,0.3512252042007002,0.425287356321839,0.42857142857142855,0.2786885245901639,0.42900552486187843,0.25,0.18,0.667,0.07142857142857142,0.125,0.3329999999999999,0.08,0.05128205128205128,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.08333333333333333,0.0,0.1,0.08333333333333333,0.0,0.7666666666666667,0.24193548387096775
2445,21301038,Kawhi Leonard,0.3263157894736842,0.34928229665071747,0.8101788170563962,0.2375296912114014,0.3333333333333333,0.6981132075471698,0.46236559139784944,0.35766423357664207,0.7199533255542591,0.4559386973180077,0.47619047619047616,0.32786885245901637,0.5588397790055248,0.20833333333333334,0.28,0.357,0.14285714285714285,0.16666666666666666,0.5,0.16,0.10256410256410256,1.0,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.0,0.1,0.2,0.16666666666666666,0.3333333333333333,0.6111111111111112,0.25806451612903225
2446,21301030,Kawhi Leonard,0.21052631578947367,0.34210526315789475,0.4649243466299862,0.339667458432304,0.23076923076923078,0.5849056603773585,0.46236559139784944,0.34306569343065696,0.7841306884480747,0.25542784163473825,0.3333333333333333,0.5245901639344263,0.5121546961325967,0.16666666666666666,0.22,0.364,0.14285714285714285,0.25,0.3329999999999999,0.2,0.15384615384615385,0.833,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.041666666666666664,0.1,0.1,0.0,0.5,0.5555555555555556,0.24193548387096775
2447,21301017,Kawhi Leonard,0.5263157894736842,0.4114832535885167,0.6685006877579092,0.4109263657957244,0.28205128205128205,0.5471698113207547,0.7419354838709677,0.6812652068126521,0.7817969661610268,0.5670498084291189,0.7142857142857143,0.5245901639344263,0.5676795580110497,0.3333333333333333,0.24,0.667,0.07142857142857142,0.125,0.3329999999999999,0.2,0.15384615384615385,0.833,0.0,0.43478260869565216,0.3225806451612903,0.16666666666666666,0.2,0.1,0.0,0.3333333333333333,0.6666666666666666,0.3548387096774194
2448,21300993,Kawhi Leonard,0.6631578947368421,0.8875598086124401,0.6382393397524071,0.7422802850356294,0.5897435897435898,0.4339622641509434,0.5161290322580645,0.5255474452554745,0.6662777129521588,0.5810983397190295,0.35714285714285715,0.3114754098360656,0.4544198895027624,0.16666666666666666,0.16,0.5,0.14285714285714285,0.08333333333333333,1.0,0.04,0.05128205128205128,0.5,0.0,0.2608695652173913,0.1935483870967742,0.125,0.0,0.1,0.0,0.0,0.6444444444444445,0.1774193548387097
2449,21300978,Kawhi Leonard,0.631578947368421,0.5574162679425837,0.6822558459422283,0.5712589073634203,0.717948717948718,0.8867924528301887,0.3118279569892473,0.23114355231143557,0.7199533255542591,0.2426564495530013,0.4523809523809524,0.2786885245901639,0.33977900552486184,0.125,0.16,0.375,0.0,0.041666666666666664,0.0,0.12,0.07692307692307693,1.0,0.0,0.17391304347826086,0.12903225806451613,0.08333333333333333,0.2,0.2,0.08333333333333333,0.16666666666666666,0.6555555555555556,0.14516129032258066
2450,21300965,Kawhi Leonard,0.4631578947368421,0.4186602870813399,0.624484181568088,0.5439429928741091,0.3333333333333333,0.7169811320754716,0.3655913978494624,0.34063260340632606,0.6884480746791132,0.2426564495530013,0.21428571428571427,0.45901639344262296,0.5795580110497238,0.25,0.16,0.75,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.041666666666666664,0.2,0.1,0.08333333333333333,0.3333333333333333,0.4444444444444444,0.1935483870967742
2451,21300952,Kawhi Leonard,0.3894736842105263,0.4066985645933016,0.8033012379642366,0.5273159144893111,0.358974358974359,0.41509433962264153,0.5161290322580645,0.6326034063260341,0.7666277712952159,0.7292464878671777,0.5,0.29508196721311475,0.4770718232044199,0.25,0.24,0.5,0.14285714285714285,0.16666666666666666,0.5,0.08,0.05128205128205128,1.0,0.0,0.391304347826087,0.2903225806451613,0.041666666666666664,0.0,0.0,0.25,0.16666666666666666,0.6333333333333333,0.25806451612903225
2452,21300932,Kawhi Leonard,0.6526315789473685,0.6555023923444976,0.6464924346629987,0.5344418052256532,0.46153846153846156,0.5094339622641509,0.6021505376344086,0.5669099756690997,0.7257876312718786,0.4968071519795658,0.47619047619047616,0.4098360655737705,0.6279005524861878,0.20833333333333334,0.12,0.833,0.07142857142857142,0.08333333333333333,0.5,0.24,0.1794871794871795,0.857,0.0,0.30434782608695654,0.22580645161290322,0.16666666666666666,0.2,0.2,0.25,0.16666666666666666,0.6222222222222222,0.27419354838709675
2453,21300914,Kawhi Leonard,0.5473684210526316,0.5956937799043062,0.7881705639614855,0.4643705463182898,0.5641025641025641,0.5283018867924528,0.3333333333333333,0.4476885644768856,0.8051341890315052,0.39335887611749687,0.5,0.26229508196721313,0.5033149171270718,0.16666666666666666,0.26,0.308,0.07142857142857142,0.16666666666666666,0.25,0.08,0.05128205128205128,1.0,0.0,0.21739130434782608,0.16129032258064516,0.0,0.5,0.0,0.08333333333333333,0.6666666666666666,0.5444444444444444,0.1774193548387097
2454,21300898,Kawhi Leonard,0.4421052631578947,0.5358851674641147,0.656121045392022,0.6247030878859857,0.41025641025641024,0.41509433962264153,0.7096774193548387,0.5644768856447687,0.9031505250875146,0.541507024265645,0.8333333333333334,0.36065573770491804,0.43149171270718234,0.2916666666666667,0.2,0.7,0.14285714285714285,0.08333333333333333,1.0,0.08,0.05128205128205128,1.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.125,0.4,0.4,0.25,0.5,0.6777777777777778,0.2903225806451613
2455,21300888,Kawhi Leonard,0.5578947368421052,0.49521531100478444,0.8033012379642366,0.4394299287410926,0.5128205128205128,0.5471698113207547,0.5376344086021505,0.530413625304136,0.5834305717619603,0.4968071519795658,0.47619047619047616,0.3770491803278688,0.5640883977900552,0.25,0.18,0.667,0.21428571428571427,0.20833333333333334,0.6,0.04,0.02564102564102564,1.0,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.041666666666666664,0.1,0.1,0.16666666666666666,0.3333333333333333,0.5444444444444444,0.25806451612903225
2456,21300871,Kawhi Leonard,0.3473684210526316,0.5,1.0,0.5344418052256532,0.46153846153846156,0.5094339622641509,0.27956989247311825,0.2944038929440392,0.8448074679113186,0.2247765006385696,0.4523809523809524,0.3442622950819672,0.5011049723756906,0.16666666666666666,0.18,0.444,0.14285714285714285,0.16666666666666666,0.5,0.08,0.05128205128205128,1.0,0.0,0.34782608695652173,0.25806451612903225,0.041666666666666664,0.3,0.2,0.25,0.3333333333333333,0.5,0.1935483870967742
2457,21300859,Kawhi Leonard,0.6421052631578947,0.6698564593301436,0.889958734525447,0.5629453681710213,0.6666666666666666,0.37735849056603776,0.5806451612903226,0.6180048661800486,0.8623103850641773,0.6385696040868455,0.47619047619047616,0.2786885245901639,0.4798342541436464,0.20833333333333334,0.18,0.556,0.07142857142857142,0.08333333333333333,0.5,0.16,0.10256410256410256,1.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.16666666666666666,0.2,0.2,0.16666666666666666,0.16666666666666666,0.7333333333333333,0.24193548387096775
2458,21300630,Kawhi Leonard,0.4842105263157895,0.6602870813397127,0.562585969738652,0.5403800475059382,0.4358974358974359,0.24528301886792453,0.5913978494623656,0.7201946472019465,0.6359393232205367,0.7100893997445723,0.40476190476190477,0.29508196721311475,0.25,0.041666666666666664,0.04,0.5,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.08333333333333333,0.0,0.03225806451612903,0.041666666666666664,0.1,0.0,0.16666666666666666,0.16666666666666666,0.45555555555555555,0.04838709677419355
2459,21300604,Kawhi Leonard,0.5368421052631579,0.7392344497607656,0.4759284731774415,0.7256532066508312,0.5128205128205128,0.7169811320754716,0.27956989247311825,0.31386861313868614,0.5192532088681446,0.3652618135376756,0.35714285714285715,0.2786885245901639,0.34751381215469607,0.20833333333333334,0.18,0.556,0.0,0.041666666666666664,0.0,0.04,0.02564102564102564,1.0,0.0,0.21739130434782608,0.16129032258064516,0.041666666666666664,0.0,0.1,0.08333333333333333,0.16666666666666666,0.5888888888888889,0.1774193548387097
2460,21300589,Kawhi Leonard,0.43157894736842106,0.4665071770334928,0.7248968363136177,0.4750593824228028,0.3333333333333333,0.4528301886792453,0.5698924731182796,0.5620437956204378,0.941656942823804,0.6385696040868455,0.40476190476190477,0.4426229508196721,0.4839779005524862,0.125,0.08,0.75,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.08333333333333333,0.2,0.0,0.0,0.6666666666666666,0.4111111111111111,0.11290322580645161
2461,21300573,Kawhi Leonard,0.5263157894736842,0.672248803827751,0.8473177441540578,0.520190023752969,0.5384615384615384,0.32075471698113206,0.5268817204301075,0.6034063260340632,0.6312718786464411,0.6385696040868455,0.4523809523809524,0.3770491803278688,0.5544198895027624,0.25,0.24,0.5,0.14285714285714285,0.25,0.3329999999999999,0.04,0.02564102564102564,1.0,0.0,0.30434782608695654,0.22580645161290322,0.25,0.3,0.2,0.0,0.5,0.5222222222222223,0.24193548387096775
